"","elevation","WB","WF","Fish","Anglers","Ramp","DOY"
"338",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,19
"339",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,19
"340",69.57852,2.08117194954823e-06,0,1,1,1,19
"341",69.78682,0,0,1,1,1,19
"342",69.99512,0,0,1,1,1,19
"343",66.45402,1,1,0,0,0,20
"344",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,20
"345",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,20
"346",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,20
"347",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,20
"348",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,20
"349",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,20
"350",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,20
"351",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,20
"352",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,20
"353",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,20
"354",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,20
"355",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,20
"356",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,20
"357",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,20
"358",69.57852,2.08117194954823e-06,0,1,1,1,20
"359",69.78682,0,0,1,1,1,20
"360",69.99512,0,0,1,1,1,20
"361",66.45402,1,1,0,0,0,21
"362",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,21
"363",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,21
"364",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,21
"365",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,21
"366",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,21
"367",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,21
"368",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,21
"369",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,21
"370",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,21
"371",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,21
"372",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,21
"373",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,21
"374",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,21
"375",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,21
"376",69.57852,2.08117194954823e-06,0,1,1,1,21
"377",69.78682,0,0,1,1,1,21
"378",69.99512,0,0,1,1,1,21
"379",66.45402,1,1,0,0,0,22
"380",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,22
"381",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,22
"382",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,22
"383",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,22
"384",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,22
"385",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,22
"386",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,22
"387",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,22
"388",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,22
"389",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,22
"390",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,22
"391",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,22
"392",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,22
"393",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,22
"394",69.57852,2.08117194954823e-06,0,1,1,1,22
"395",69.78682,0,0,1,1,1,22
"396",69.99512,0,0,1,1,1,22
"397",66.45402,1,1,0,0,0,23
"398",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,23
"399",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,23
"400",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,23
"401",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,23
"402",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,23
"403",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,23
"404",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,23
"405",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,23
"406",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,23
"407",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,23
"408",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,23
"409",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,23
"410",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,23
"411",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,23
"412",69.57852,2.08117194954823e-06,0,1,1,1,23
"413",69.78682,0,0,1,1,1,23
"414",69.99512,0,0,1,1,1,23
"415",66.45402,1,1,0,0,0,24
"416",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,24
"417",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,24
"418",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,24
"419",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,24
"420",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,24
"421",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,24
"422",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,24
"423",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,24
"424",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,24
"425",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,24
"426",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,24
"427",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,24
"428",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,24
"429",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,24
"430",69.57852,2.08117194954823e-06,0,1,1,1,24
"431",69.78682,0,0,1,1,1,24
"432",69.99512,0,0,1,1,1,24
"433",66.45402,1,1,0,0,0,25
"434",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,25
"435",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,25
"436",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,25
"437",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,25
"438",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,25
"439",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,25
"440",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,25
"441",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,25
"442",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,25
"443",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,25
"444",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,25
"445",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,25
"446",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,25
"447",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,25
"448",69.57852,2.08117194954823e-06,0,1,1,1,25
"449",69.78682,0,0,1,1,1,25
"450",69.99512,0,0,1,1,1,25
"451",66.45402,1,1,0,0,0,26
"452",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,26
"453",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,26
"454",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,26
"455",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,26
"456",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,26
"457",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,26
"458",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,26
"459",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,26
"460",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,26
"461",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,26
"462",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,26
"463",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,26
"464",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,26
"465",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,26
"466",69.57852,2.08117194954823e-06,0,1,1,1,26
"467",69.78682,0,0,1,1,1,26
"468",69.99512,0,0,1,1,1,26
"469",66.45402,1,1,0,0,0,27
"470",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,27
"471",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,27
"472",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,27
"473",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,27
"474",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,27
"475",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,27
"476",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,27
"477",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,27
"478",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,27
"479",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,27
"480",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,27
"481",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,27
"482",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,27
"483",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,27
"484",69.57852,2.08117194954823e-06,0,1,1,1,27
"485",69.78682,0,0,1,1,1,27
"486",69.99512,0,0,1,1,1,27
"487",66.45402,1,1,0,0,0,28
"488",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,28
"489",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,28
"490",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,28
"491",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,28
"492",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,28
"493",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,28
"494",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,28
"495",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,28
"496",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,28
"497",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,28
"498",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,28
"499",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,28
"500",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,28
"501",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,28
"502",69.57852,2.08117194954823e-06,0,1,1,1,28
"503",69.78682,0,0,1,1,1,28
"504",69.99512,0,0,1,1,1,28
"505",66.45402,1,1,0,0,0,29
"506",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,29
"507",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,29
"508",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,29
"509",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,29
"510",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,29
"511",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,29
"512",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,29
"513",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,29
"514",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,29
"515",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,29
"516",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,29
"517",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,29
"518",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,29
"519",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,29
"520",69.57852,2.08117194954823e-06,0,1,1,1,29
"521",69.78682,0,0,1,1,1,29
"522",69.99512,0,0,1,1,1,29
"523",66.45402,1,1,0,0,0,30
"524",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,30
"525",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,30
"526",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,30
"527",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,30
"528",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,30
"529",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,30
"530",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,30
"531",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,30
"532",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,30
"533",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,30
"534",68.74532,0.00999586887368015,0.000146579514675227,0.999853420485325,0.995506739890165,1,30
"535",68.95362,0.000142560278544054,6.91017712040355e-05,0.999930898228796,0.998689465801298,1,30
"536",69.16192,6.76380883603175e-05,7.32897573376135e-06,0.999992671024266,0.999687968047928,1,30
"537",69.37022,7.2841018234188e-06,2.09399306678896e-06,0.999997906006933,0.999937593609585,1,30
"538",69.57852,2.08117194954823e-06,0,1,1,1,30
"539",69.78682,0,0,1,1,1,30
"540",69.99512,0,0,1,1,1,30
"541",66.45402,1,1,0,0,0,31
"542",66.66232,0.993567097503946,0.988996066434024,0.011003933565976,0.00430604093859211,0,31
"543",66.87062,0.982342296594058,0.960628742358234,0.0393712576417659,0.0310159760359461,0,31
"544",67.07892,0.953203808128433,0.878323297871561,0.121676702128439,0.0727658512231653,0,31
"545",67.28722,0.86730551708278,0.69029109644618,0.30970890355382,0.123689465801298,0.321428571428571,31
"546",67.49552,0.679397542344045,0.499325210734227,0.500674789265773,0.161757363954069,0.482142857142857,31
"547",67.70382,0.490315786625765,0.331627775980434,0.668372224019566,0.188155267099351,1,31
"548",67.91212,0.324548359672299,0.19143075217278,0.808569247827221,0.313966550174738,1,31
"549",68.12042,0.186056772289612,0.112166832615617,0.887833167384383,0.43728157763355,1,31
"550",68.32872,0.108676718033459,0.0217879978599391,0.978212002140061,0.611145781328008,1,31
"551",68.53702,0.0212976731457018,0.0106887876094242,0.989311212390576,0.850099850224663,1,31
