"","tempC","DO_dusk","elevation","Vol6.5","Vol6","Vol5.5","Vol5","Vol4.5","Vol4","Vol3.5","Vol3"
"1531",27,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1532",28,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1533",29,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1534",30,9,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1535",5,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1536",6,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1537",7,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1538",8,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1539",9,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1540",10,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1541",11,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1542",12,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1543",13,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1544",14,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1545",15,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1546",16,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1547",17,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1548",18,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1549",19,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1550",20,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1551",21,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1552",22,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1553",23,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1554",24,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1555",25,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1556",26,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1557",27,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1558",28,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1559",29,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1560",30,10,68.53702,NA,NA,NA,NA,NA,NA,NA,NA
"1561",5,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1562",6,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1563",7,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1564",8,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1565",9,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1566",10,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1567",11,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1568",12,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1569",13,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1570",14,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1571",15,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1572",16,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1573",17,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1574",18,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1575",19,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1576",20,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1577",21,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1578",22,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1579",23,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1580",24,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1581",25,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1582",26,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1583",27,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1584",28,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1585",29,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1586",30,5,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1587",5,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1588",6,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1589",7,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1590",8,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1591",9,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1592",10,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1593",11,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1594",12,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1595",13,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1596",14,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1597",15,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1598",16,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1599",17,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1600",18,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1601",19,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1602",20,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1603",21,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1604",22,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1605",23,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1606",24,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1607",25,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1608",26,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1609",27,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1610",28,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1611",29,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1612",30,6,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1613",5,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1614",6,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1615",7,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1616",8,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1617",9,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1618",10,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1619",11,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1620",12,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1621",13,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1622",14,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1623",15,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1624",16,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1625",17,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1626",18,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1627",19,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1628",20,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1629",21,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1630",22,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1631",23,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1632",24,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1633",25,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1634",26,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1635",27,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1636",28,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1637",29,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1638",30,7,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1639",5,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1640",6,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1641",7,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1642",8,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1643",9,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1644",10,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1645",11,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1646",12,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1647",13,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1648",14,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1649",15,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1650",16,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1651",17,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1652",18,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1653",19,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1654",20,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1655",21,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1656",22,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1657",23,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1658",24,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1659",25,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1660",26,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1661",27,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1662",28,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1663",29,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1664",30,8,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1665",5,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1666",6,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1667",7,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1668",8,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1669",9,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1670",10,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1671",11,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1672",12,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1673",13,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1674",14,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1675",15,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1676",16,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1677",17,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1678",18,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1679",19,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1680",20,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1681",21,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1682",22,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1683",23,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1684",24,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1685",25,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1686",26,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1687",27,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1688",28,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1689",29,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1690",30,9,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1691",5,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1692",6,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1693",7,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1694",8,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1695",9,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1696",10,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1697",11,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1698",12,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1699",13,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1700",14,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1701",15,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1702",16,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1703",17,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1704",18,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1705",19,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1706",20,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1707",21,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1708",22,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1709",23,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1710",24,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1711",25,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1712",26,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1713",27,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1714",28,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1715",29,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1716",30,10,68.74532,NA,NA,NA,NA,NA,NA,NA,NA
"1717",5,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1718",6,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1719",7,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1720",8,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1721",9,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1722",10,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1723",11,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1724",12,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1725",13,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1726",14,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1727",15,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1728",16,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1729",17,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1730",18,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1731",19,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1732",20,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1733",21,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1734",22,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1735",23,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1736",24,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1737",25,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1738",26,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1739",27,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1740",28,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1741",29,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1742",30,5,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1743",5,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1744",6,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1745",7,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1746",8,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1747",9,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1748",10,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1749",11,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1750",12,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1751",13,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1752",14,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1753",15,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1754",16,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1755",17,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1756",18,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1757",19,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1758",20,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1759",21,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1760",22,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1761",23,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1762",24,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1763",25,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1764",26,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1765",27,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1766",28,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1767",29,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1768",30,6,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1769",5,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1770",6,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1771",7,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1772",8,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1773",9,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1774",10,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1775",11,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1776",12,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1777",13,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1778",14,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1779",15,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1780",16,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1781",17,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1782",18,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1783",19,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1784",20,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1785",21,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1786",22,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1787",23,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1788",24,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1789",25,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1790",26,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1791",27,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1792",28,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1793",29,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1794",30,7,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1795",5,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1796",6,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1797",7,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1798",8,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1799",9,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1800",10,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1801",11,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1802",12,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1803",13,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1804",14,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1805",15,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1806",16,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1807",17,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1808",18,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1809",19,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1810",20,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1811",21,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1812",22,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1813",23,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1814",24,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1815",25,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1816",26,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1817",27,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1818",28,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1819",29,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1820",30,8,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1821",5,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1822",6,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1823",7,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1824",8,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1825",9,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1826",10,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1827",11,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1828",12,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1829",13,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1830",14,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1831",15,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1832",16,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1833",17,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1834",18,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1835",19,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1836",20,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1837",21,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1838",22,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1839",23,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1840",24,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1841",25,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1842",26,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1843",27,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1844",28,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1845",29,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1846",30,9,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1847",5,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1848",6,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1849",7,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1850",8,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1851",9,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1852",10,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1853",11,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1854",12,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1855",13,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1856",14,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1857",15,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1858",16,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1859",17,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1860",18,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1861",19,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1862",20,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1863",21,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1864",22,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1865",23,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1866",24,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1867",25,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1868",26,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1869",27,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1870",28,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1871",29,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1872",30,10,68.95362,NA,NA,NA,NA,NA,NA,NA,NA
"1873",5,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1874",6,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1875",7,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1876",8,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1877",9,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1878",10,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1879",11,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1880",12,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1881",13,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1882",14,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1883",15,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1884",16,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1885",17,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1886",18,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1887",19,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1888",20,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1889",21,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1890",22,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1891",23,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1892",24,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1893",25,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1894",26,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1895",27,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1896",28,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1897",29,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1898",30,5,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1899",5,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1900",6,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1901",7,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1902",8,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1903",9,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1904",10,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1905",11,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
"1906",12,6,69.16192,NA,NA,NA,NA,NA,NA,NA,NA
